Nr.,ZSK1,ZSK2,ZSK3,Vola4,Vola5,Vola6,Verlust7,Verlust8,MR9,MR10,MR11,MR12,MR13,MR14,MR15,MR16,MR17,MR18,MR19,MR20,EM,SCR,Quote
9526,0.8227502703666687,0.4474407434463501,0.04059344530105591,0.2969629764556885,0.10787147283554077,0.8725947141647339,0.17357879877090454,0.9226651191711426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1121960718.1814108,407330869.157636,2.754421044743395
9527,0.4803583025932312,0.1152416467666626,0.11531573534011841,0.838421106338501,0.18662208318710327,0.5269678831100464,0.538584291934967,0.8432736396789551,0.3499999999999998,0.10000000000000012,0.7000000000000007,0.7,0.33333333333333326,0.4444444444444444,0.3,0.823,0.32,0.6200000000000001,1,0.7,1496988484.1391976,542709382.0188587,2.7583611666532395
9528,0.2158624529838562,0.5649791955947876,0.7973530888557434,0.698559045791626,0.8874582648277283,0.5807093381881714,0.908609926700592,0.13944673538208008,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,0.8999999999999999,1,0.6,1144061008.1471937,851645059.8908981,1.343354247007264
9529,0.7052118182182312,0.6906810998916626,0.6389973759651184,0.517376184463501,0.39975684881210327,0.1375635862350464,0.956797182559967,0.8386349678039551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1408631119.5923793,431792576.46433705,3.2622865615864103
9530,0.7087976336479187,0.1017986536026001,0.1400197148323059,0.8111841678619385,0.12770789861679077,0.1255854368209839,0.47710663080215454,0.8245816230773926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1348307891.8865213,453773075.12331533,2.971326343062799
9531,0.4287225604057312,0.3951488733291626,0.9005940556526184,0.607586145401001,0.5041269659996033,0.6994532346725464,0.646128237247467,0.6456418037414551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1275151576.6441436,563620468.528592,2.2624295032668003
9532,0.7238733172416687,0.4940716028213501,0.6507008671760559,0.21664071083068848,0.09883826971054077,0.6496943235397339,0.5922799706459045,0.4165616035461426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1311682815.9402335,400291747.67783135,3.276817030452302
9533,0.3871271014213562,0.4261852502822876,0.08873492479324341,0.19941353797912598,0.25989478826522827,0.8383997678756714,0.010538637638092041,0.20866060256958008,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,886475356.230639,1140906486.6605775,0.7769921256433067
9534,0.6153528094291687,0.6946331262588501,0.4240162968635559,0.7716944217681885,0.8086771368980408,0.3951777219772339,0.7308297753334045,0.8759121894836426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,0,0.6,1268552386.2982295,475076525.28160703,2.670206416842593
9535,0.7787744402885437,0.0481182336807251,0.8323109745979309,0.14056038856506348,0.9208292365074158,0.4024714231491089,0.6776986718177795,0.12905550003051758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1291958936.118417,433552096.61557174,2.979939311108879
9536,0.0730859637260437,0.5401836633682251,0.2311146855354309,0.3191492557525635,0.26006263494491577,0.7597712278366089,0.48079925775527954,0.09475374221801758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,511874959.7627475,1406699073.3377235,0.3638837683657558
9537,0.4951135516166687,0.9303508996963501,0.09186297655105591,0.6431543827056885,0.5692972540855408,0.9883173704147339,0.32641083002090454,0.9641690254211426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.16000000000000003,1.0,1,0.6,1106082425.6094506,515702743.957832,2.144806167057922
9538,0.0607263445854187,0.4210125207901001,0.05737811326980591,0.4341089725494385,0.13393348455429077,0.4819086790084839,0.28313690423965454,0.7814908027648926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1097143802.5954058,997863757.6036451,1.0994925852705386
9539,0.6672784686088562,0.4607311487197876,0.3600972294807434,0.260326623916626,0.45215553045272827,0.1366175413131714,0.49088531732559204,0.6426205635070801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1428344103.8463733,433486636.7696015,3.295013000840299
9540,0.3692438006401062,0.1673351526260376,0.8027852177619934,0.24476265907287598,0.5613474249839783,0.6215418577194214,0.598612368106842,0.6319394111633301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1398412906.437872,549174932.215346,2.5463888178521543
9541,0.9785119891166687,0.4801555871963501,0.4424489140510559,0.5913965702056885,0.7245706915855408,0.5224970579147339,0.7238717675209045,0.7717862129211426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,820296843.8794018,359668649.41457635,2.2807015435306313
9542,0.5730554461479187,0.5090252161026001,0.9183400273323059,0.4762232303619385,0.13259071111679077,0.11093699932098389,0.5210519433021545,0.6927456855773926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1487837506.17004,426007343.5725534,3.4925161000578995
9543,0.9080316424369812,0.7697216272354126,0.3393757939338684,0.603740930557251,0.5781626105308533,0.2898463010787964,0.43744903802871704,0.5841794013977051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1062253721.153877,396071908.4281276,2.681971880736492
9544,0.8786584734916687,0.5297161340713501,0.04376727342605591,0.5374414920806885,0.6364359259605408,0.5369013547897339,0.43065887689590454,0.4014248847961426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1079948869.2146091,396373976.3303525,2.7245705664454127
9545,0.7044946551322937,0.2084575891494751,0.5387929081916809,0.4586145877838135,0.6541666388511658,0.1399592161178589,0.6527352929115295,0.6414456367492676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1380614109.827275,428172836.67050886,3.22443179853022
9546,0.004528224468231201,0.2927318811416626,0.3328450322151184,0.935833215713501,0.6443857550621033,0.9036768674850464,0.15845733880996704,0.7336544990539551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.7066666666666666,1.0,1,0.6,-1597729333.4968686,1617738548.0185745,-0.9876313669188304
9547,0.0974389910697937,0.4046245813369751,0.8252919316291809,0.9741175174713135,0.9826578497886658,0.5294855833053589,0.35915619134902954,0.8971829414367676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,630135523.8168902,1114430213.9413948,0.5654329144471917
9548,0.7836114764213562,0.2367321252822876,0.6570942997932434,0.494335412979126,0.37512916326522827,0.4926966428756714,0.04764801263809204,0.09733247756958008,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1023259939.9707736,570403519.6102896,1.793922906839502
9549,0.6846429705619812,0.6898876428604126,0.8288777470588684,0.385235071182251,0.48368018865585327,0.8232935667037964,0.08710724115371704,0.8852047920227051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1243509547.2791688,430071050.59943914,2.8914049098304746
9550,0.6415979266166687,0.4908977746963501,0.4102223515510559,0.6880762577056885,0.43453162908554077,0.3926142454147339,0.11352020502090454,0.6028409004211426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1252520972.7596655,489175119.7348727,2.5604756297469042
9551,0.2789880633354187,0.2662273645401001,0.021733582019805908,0.04104256629943848,0.8131327033042908,0.9443110227584839,0.39592987298965454,0.9431118965148926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,736865167.0836941,798907781.5871674,0.9223407057317492
9552,0.0386621356010437,0.3934551477432251,0.4213002324104309,0.4985926151275635,0.47173255681991577,0.8747614622116089,0.8858285546302795,0.6296658515930176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,51355975.691676706,1109721520.780382,0.04627825515680906
9553,0.0513879656791687,0.8865276575088501,0.3483327031135559,0.4987452030181885,0.12752479314804077,0.9386347532272339,0.6004586815834045,0.7670254707336426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,319033069.88058555,1109719663.0108511,0.28748978729907027
9554,0.0554162859916687,0.9994426965713501,0.6345875859260559,0.7649805545806885,0.9538187384605408,0.5847529172897339,0.28710418939590454,0.8320889472961426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,924872038.0491407,1033271514.6621904,0.8950910045667048
9555,0.8166925311088562,0.012488961219787598,0.7048237919807434,0.22614693641662598,0.5546945929527283,0.8290003538131714,0.41373687982559204,0.8740658760070801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1125367696.133067,374471824.14451534,3.0052132725979606
9556,0.8098413348197937,0.7674175500869751,0.2369130253791809,0.23925423622131348,0.6872476935386658,0.9157160520553589,0.7004647850990295,0.3732571601867676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1147570145.6465986,398567401.3927715,2.8792373426338402
9557,0.4288293719291687,0.2542034387588501,0.7453053593635559,0.8078272342681885,0.7002786993980408,0.7203730344772339,0.7552438378334045,0.8026700019836426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1127971862.3198225,638811565.5076973,1.7657348789910583
9558,0.1649743914604187,0.8582683801651001,0.4956105351448059,0.8694117069244385,0.5780252814292908,0.8996332883834839,0.7799630761146545,0.04101228713989258,0.05000000000000006,0.05000000000000006,0.6000000000000006,0.39999999999999997,0.33333333333333326,0.8888888888888888,0.6,0.4825,0.37999999999999995,1.0,1,0.6,394718529.0037486,1240007059.8383923,0.31831958203140515
9559,0.9080163836479187,0.5041424036026001,0.9329884648323059,0.4322779178619385,0.26442664861679077,0.7154291868209839,0.7075753808021545,0.13317537307739258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1052764122.2657635,373699833.43338424,2.8171383235401666
9560,0.9371454119682312,0.4948803186416626,0.7263997197151184,0.755169153213501,0.18637794256210327,0.2777003049850464,0.03638702630996704,0.09986543655395508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,882120947.8573388,430320828.5492845,2.0499145970488617
9561,0.2714044451713562,0.2733532190322876,0.04723101854324341,0.823925256729126,0.8863596320152283,0.4590052366256714,0.648722231388092,0.7941098213195801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1131431312.4263396,767892580.5922858,1.4734239410851602
9562,0.2034875750541687,0.1802288293838501,0.2172291874885559,0.6420557498931885,0.44759315252304077,0.7284296751022339,0.9810739159584045,0.3751797676086426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,848350863.0618267,925194728.4155827,0.9169430358889389
9563,0.0528528094291687,0.3821331262588501,0.3615162968635559,0.9591944217681885,0.24617713689804077,0.08267772197723389,0.6683297753334045,0.06341218948364258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,881812004.4905107,1256262578.3656244,0.7019328758783316
9564,0.3798639178276062,0.010474801063537598,0.6483662724494934,0.583019495010376,0.9215769171714783,0.4158533811569214,0.590677797794342,0.5307431221008301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1281921726.8591015,641724916.7340195,1.9976187513230519
9565,0.5465814471244812,0.7290722131729126,0.8363240361213684,0.987896203994751,0.8006967902183533,0.4972437620162964,0.19025665521621704,0.20075654983520508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,969152692.1252828,590657854.6132638,1.6408021743143335
9566,0.6589166522026062,0.9233165979385376,0.6598408818244934,0.298595666885376,0.5248484015464783,0.3560389280319214,0.520121157169342,0.4924130439758301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1374194317.0102909,411780108.1791673,3.337204225543535
9567,0.4152795672416687,0.4198528528213501,0.8733571171760559,0.5486719608306885,0.10274451971054077,0.6379755735397339,0.6274362206459045,0.3110928535461426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1365833513.5500436,533782553.49570525,2.558782606522626
9568,0.3265649676322937,0.3422466516494751,0.1374257206916809,0.6627161502838135,0.04186195135116577,0.9768732786178589,0.14199310541152954,0.17367219924926758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,434615144.3234224,1079205889.041417,0.40271754327569564
9569,0.2531854510307312,0.1717602014541626,0.8207600712776184,0.09708809852600098,0.28562110662460327,0.6049708127975464,0.17957550287246704,0.2953000068664551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1286976463.8361278,697953579.7796909,1.8439284518640366
9570,0.7072107195854187,0.4815593957901001,0.8757374882698059,0.9790308475494385,0.49916785955429077,0.3862055540084839,0.5702462792396545,0.9201626777648926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1265710029.0023353,441829166.3581825,2.8647045631574453
9571,0.7126123309135437,0.4966045618057251,0.7368519902229309,0.6769373416900635,0.5616983771324158,0.7298640012741089,0.9455209374427795,0.5755887031555176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1241111536.211207,381276049.1739676,3.255152110655962
9572,0.7409936785697937,0.4739605188369751,0.6172841191291809,0.5981409549713135,0.11058753728866577,0.1456965208053589,0.5105233788490295,0.4430813789367676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1319225823.8581157,419863478.7156326,3.1420351869937417
9573,0.5465051531791687,0.4011760950088501,0.8043873906135559,0.13058114051818848,0.23201698064804077,0.6251581907272339,0.5408883690834045,0.9457364082336426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1450512155.838689,411441857.5774698,3.525436532829123
9574,0.9951745867729187,0.4926677942276001,0.2174122929573059,0.8290064334869385,0.32424110174179077,0.7859858274459839,0.7459054589271545,0.2681851387023926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,549165926.9127231,323585249.8814123,1.6971290474889744
9575,0.1525689959526062,0.9423595666885376,0.10271197557449341,0.469982385635376,0.5106882452964783,0.8985193967819214,0.39267975091934204,0.3747372627258301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,620440631.9032164,1007930704.9224182,0.6155588165666335
9576,0.8257562518119812,0.7665477991104126,0.09889727830886841,0.07517647743225098,0.9138559699058533,0.03276622295379639,0.958689272403717,0.7704586982727051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1289852841.7093236,431138439.30482435,2.991737048056087
9577,0.5301324725151062,0.4346691370010376,0.7507832646369934,0.15076851844787598,0.5933298468589783,0.2755945920944214,0.38645416498184204,0.018414020538330078,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1388757226.3797402,650856208.2318386,2.1337389254571835
9578,0.2942315936088562,0.5798717737197876,0.002675354480743408,0.332592248916626,0.23535865545272827,0.7870081663131714,0.539713442325592,0.4961361885070801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,992802193.6494845,625592575.228264,1.58697886286012
9579,0.8128778338432312,0.6176830530166626,0.10799151659011841,0.360393762588501,0.12070411443710327,0.2247217893600464,0.945322573184967,0.12305879592895508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1281999042.0205598,425976001.60565203,3.0095569637450432
9580,0.7798730731010437,0.1698223352432251,0.09219866991043091,0.4858973026275635,0.5098184943199158,0.7605036497116089,0.22860199213027954,0.6013455390930176,0.7000000000000002,0.7000000000000002,0.5000000000000006,0.3,0.0,0.22222222222222215,0.65,0.1575,0.33333333333333337,0.54,1,0.1,903418858.3153341,342180059.68928474,2.640185576961089
9581,0.1666375994682312,0.8064037561416626,0.7918294072151184,0.558880090713501,0.7752451300621033,0.5110987424850464,0.33619171380996704,0.20045137405395508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,0.10000000000000009,1,0.6,998225696.0347048,877761368.5169208,1.1372404070611155
9582,0.1877099871635437,0.5713115930557251,0.012730896472930908,0.3493006229400635,0.04460853338241577,0.7811335325241089,0.29171234369277954,0.03701448440551758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,665103117.0430554,1308385496.2018561,0.5083388030315219
9583,0.8198053240776062,0.1906505823135376,0.6078389286994934,0.20460152626037598,0.5568308234214783,0.010091662406921387,0.30796295404434204,0.8788876533508301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1284295801.9708712,436265488.96272063,2.943840011329926
9584,0.4810144305229187,0.5351482629776001,0.5899708867073059,0.21133065223693848,0.6772684454917908,0.2269037961959839,0.9231515526771545,0.23644685745239258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1567316225.3258784,457676148.70649,3.4245092949578333
9585,0.1708795428276062,0.6374279260635376,0.7675068974494934,0.22559762001037598,0.9938425421714783,0.1990565061569214,0.24106842279434204,0.5795712471008301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1668698704.0189319,605600305.7319224,2.75544561028938
9586,0.0176965594291687,0.4876018762588501,0.04511004686355591,0.9084131717681885,0.39852088689804077,0.6256464719772339,0.03942352533340454,0.9501309394836426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,-98262378.86324677,1534957949.7399597,-0.06401633274702645
9587,0.5568200945854187,0.9327312707901001,0.5222218632698059,0.03957772254943848,0.31752723455429077,0.9311274290084839,0.9354806542396545,0.8244595527648926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1339768473.05819,388252548.2260031,3.450765433941998
9588,0.4862481951713562,0.6288219690322876,0.9808247685432434,0.023144006729125977,0.28870338201522827,0.2519739866256714,0.26981598138809204,0.9308285713195801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1559849652.8747053,428133516.86592585,3.6433719655805117
9589,0.8767663836479187,0.5978924036026001,0.6517384648323059,0.2760279178619385,0.7331766486167908,0.3091791868209839,0.9263253808021545,0.4769253730773926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1178371034.7565231,413836670.03399795,2.847430206365512
9590,0.9435693621635437,0.3037334680557251,0.8154652714729309,0.9410974979400635,0.26921790838241577,0.10730540752410889,0.31319671869277954,0.9725613594055176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1005428463.8515844,405733174.7195473,2.4780533771894824
9591,0.9804498553276062,0.2087169885635376,0.05363970994949341,0.367199182510376,0.5690378546714783,0.4734705686569214,0.41782623529434204,0.04929780960083008,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,792012688.1501878,373757733.17237264,2.1190536485432956
9592,0.0482293963432312,0.9116283655166626,0.2261555790901184,0.0059015750885009766,0.18418067693710327,0.03429210186004639,0.516611635684967,0.4091916084289551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1909907312.3298683,581057471.9020956,3.286950783160526
9593,0.5976831316947937,0.1538921594619751,0.8274891972541809,0.21752572059631348,0.5024332404136658,0.2201594114303589,0.5371347069740295,0.6132473945617676,1.0,1.0,1.0,0.0,0.0,0.5555555555555555,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1502109396.5535898,436792234.95763916,3.4389562733395818
9594,0.8977777361869812,0.3004833459854126,0.2470906376838684,0.380596399307251,0.7475962042808533,0.2815455198287964,0.962351381778717,0.5094723701477051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1151003203.9872556,418513272.9844902,2.7502191167779544
9595,0.6154443621635437,0.2881084680557251,0.8623402714729309,0.8004724979400635,0.6910929083824158,0.8416804075241089,0.11007171869277954,0.5819363594055176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,999783366.7604448,711272755.1413319,1.4056258440009908
9596,0.5173456072807312,0.8792797327041626,0.1982014775276184,0.464763879776001,0.6825937628746033,0.9140528440475464,0.752329409122467,0.07703828811645508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1141278193.343699,592688407.1953374,1.9255956072168594
9597,0.9715082049369812,0.5792919397354126,0.9106648564338684,0.889873743057251,0.7197641730308533,0.8650416135787964,0.711863100528717,0.7609372138977051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,796417275.9325927,334326075.11159545,2.3821572267934976
9598,0.3904229998588562,0.7912975549697876,0.8683980107307434,0.23542428016662598,0.02686256170272827,0.9124964475631714,0.663248598575592,0.6255307197570801,0.6000000000000001,0.05000000000000006,0.8999999999999999,0.6,0.6666666666666666,0.1111111111111111,0.5,0.46149999999999997,0.9333333333333332,0.17999999999999994,1,0.1,1353980103.414568,504254146.9533287,2.6851144637981244
9599,0.5698053240776062,0.9406505823135376,0.3578389286994934,0.954601526260376,0.30683082342147827,0.7600916624069214,0.05796295404434204,0.6288876533508301,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1077435104.2311304,553623272.1071484,1.9461521191663405
9600,0.2201043963432312,0.3960033655166626,0.7730305790901184,0.365276575088501,0.10605567693710327,0.2686671018600464,0.813486635684967,0.5185666084289551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1723985765.9194713,509957298.01441294,3.3806473064157347
9601,0.8423425555229187,0.4511638879776001,0.8419240117073059,0.4554712772369385,0.9448465704917908,0.4241694211959839,0.33135467767715454,0.011837482452392578,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1027611023.1767365,479618320.1183274,2.1425599900421086
9602,0.0233117938041687,0.2207561731338501,0.5956471562385559,0.0068018436431884766,0.8533548712730408,0.011144518852233887,0.6329293847084045,0.9196133613586426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.52,1.0,1,0.6,1985870163.7222724,723098626.1171248,2.746333753095264
9603,0.7169610857963562,0.1866832971572876,0.5572407841682434,0.543895959854126,0.9764475226402283,0.4387415647506714,0.959513247013092,0.11173677444458008,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1291793806.109972,460047810.6696084,2.807955556249124
9604,0.8109857439994812,0.6858593225479126,0.7159627079963684,0.09898018836975098,0.21744483709335327,0.9969996213912964,0.44098907709121704,0.19855928421020508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1114654402.151649,356261998.6263878,3.1287490848008965
9605,0.4854089617729187,0.021964669227600098,0.6295216679573059,0.5926783084869385,0.03322547674179077,0.6590327024459839,0.12676483392715454,0.12560701370239258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,991656566.6402963,929111104.7176621,1.0673175270482216
